Participant,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C5,D2C4,D2C3,D2C2,D2C1,CompSelected,Correct,Cue1Order,Cue2Order,Cue3Order,Cue4Order,Cue5Order,Cue1Sel,Cue2Sel,Cue3Sel,Cue4Sel,Cue5Sel,GetBonus,Ncues,order,,C1_NC2,NC1_C2,C1_C2,NC1_NC2,,C3_NC4,NC3_C4,C3_C4,NC3_NC4,,Sel_Either_Primacy,Sel_Either_Recency,,,C1 OR C2,C1_C2_NC3_NC4,C3 or C4,C3_C4_NC1_NC2,Sel_EitherLowHigh
21,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,0,2,5,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
21,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,2,3,0,0,1,1,1,0,3,0,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
21,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,2,0,1,3,0,1,0,1,1,0,0,3,34,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
21,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,33,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
21,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,35,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
21,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,10,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,0,2,1,0,0,0,1,1,0,0,0,2,22,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
22,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,21,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
22,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,25,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,5,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,1,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,28,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,1,3,0,2,0,1,1,0,1,0,0,3,38,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,8,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
22,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,0,2,14,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,1,4,0,3,2,1,1,0,1,1,0,4,22,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,7,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,2,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,9,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,31,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
22,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,3,0,2,0,1,1,0,1,0,0,3,18,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,27,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,1,4,3,2,0,1,1,1,1,0,0,4,26,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,19,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,1,4,0,3,2,1,1,0,1,1,0,4,24,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,34,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,36,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
22,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,15,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,2,0,1,4,3,2,0,1,1,1,1,0,0,4,33,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,39,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,0,0,3,2,1,0,0,1,1,0,3,29,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,12,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,2,0,3,0,1,1,0,1,0,0,3,4,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,1,3,0,2,4,1,1,0,1,1,0,4,0,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,1,3,0,2,0,1,1,0,1,0,0,3,23,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,16,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
22,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,37,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,13,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
22,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,5,30,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
22,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,1,0,3,2,0,1,0,1,1,0,0,3,32,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
22,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,1,0,0,2,3,1,0,0,1,1,0,3,3,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,1,4,0,3,2,1,1,0,1,1,0,4,6,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,11,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
22,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,1,0,0,2,3,1,0,0,1,1,0,3,10,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
22,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,1,4,0,3,2,1,1,0,1,1,0,4,17,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
22,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,1,4,0,3,2,1,1,0,1,1,0,4,35,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
23,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,2,0,0,0,1,2,0,0,0,1,1,0,0,2,10,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
23,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,0,2,3,0,1,0,1,1,0,1,0,3,31,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
23,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,0,2,1,3,4,0,1,1,1,1,0,4,5,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,0,3,1,2,0,0,1,1,1,0,0,3,8,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,0,2,1,3,4,0,1,1,1,1,0,4,17,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,0,2,1,3,0,0,1,1,1,0,0,3,32,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
23,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,0,0,2,1,0,0,0,1,1,0,0,2,2,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
23,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
23,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,19,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,21,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,4,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
23,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,34,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
23,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,0,1,3,2,0,0,1,1,1,0,0,3,29,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,24,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,0,2,1,3,0,0,1,1,1,0,0,3,11,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,1,1,0,0,2,13,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
23,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,0,2,1,3,0,0,1,1,1,0,0,3,3,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,2,0,1,3,0,1,0,1,1,0,0,3,33,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,37,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
23,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,2,0,0,2,1,3,4,0,1,1,1,1,0,4,39,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,3,0,1,2,0,1,0,1,1,0,0,3,9,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,26,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
23,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,14,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,18,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,5,16,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,36,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
23,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,0,4,2,3,1,0,1,1,1,1,0,4,38,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1,0,2,15,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
23,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,2,1,3,4,0,1,1,1,1,0,4,28,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,35,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
23,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
23,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,25,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
23,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,22,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
23,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,0,1,4,2,3,0,1,1,1,1,0,4,27,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,12,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
23,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,0,1,0,1,0,0,2,23,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
23,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,3,4,0,1,1,1,1,0,4,7,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
23,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,0,2,1,3,4,0,1,1,1,1,0,4,30,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
24,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,0,0,3,1,2,0,0,1,1,1,0,3,6,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
24,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,25,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,38,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
24,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,11,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,30,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,1,2,0,0,0,1,1,0,0,0,0,2,23,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
24,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,22,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
24,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,16,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
24,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,36,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
24,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,3,0,1,2,0,1,0,1,1,0,0,3,35,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
24,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,1,2,0,4,3,1,1,0,1,1,0,4,17,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
24,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,1,2,0,0,0,1,1,0,0,0,0,2,3,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
24,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,4,3,2,1,0,1,1,1,1,0,4,37,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
24,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,27,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
24,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,2,19,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
24,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,0,0,1,2,3,0,0,1,1,1,0,3,32,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
24,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,28,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,2,5,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
24,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,7,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
24,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,0,2,0,1,0,0,1,0,1,0,2,14,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
24,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,1,3,0,2,4,1,1,0,1,1,0,4,34,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
24,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,3,2,1,0,0,1,1,0,3,31,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
24,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,10,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,3,0,2,0,1,1,0,1,0,0,3,33,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
24,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,2,4,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
24,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,13,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,26,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,0,0,1,3,2,0,0,1,1,1,0,3,2,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
24,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,0,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
24,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,2,0,1,0,0,1,0,1,0,0,2,21,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
24,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,1,3,0,2,4,1,1,0,1,1,0,4,24,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
24,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
24,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,4,2,3,1,0,1,1,1,1,0,0,4,39,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
24,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,1,2,4,0,3,1,1,1,0,1,0,4,18,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
24,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,2,3,1,0,4,1,1,1,0,1,0,4,15,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
24,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,1,2,0,4,3,1,1,0,1,1,0,4,29,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
24,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,12,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
24,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,2,0,2,3,1,0,0,1,1,1,0,0,0,3,8,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
24,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,9,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,2,0,1,0,3,2,0,1,0,1,1,0,0,3,18,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,26,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,2,0,1,0,3,2,0,1,0,1,1,0,0,3,15,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,0,3,2,0,1,0,1,1,0,0,3,27,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,1,0,3,2,4,1,0,1,1,1,0,4,5,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,2,0,1,4,3,2,0,1,1,1,1,0,0,4,21,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,31,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,34,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
